country,Country Code,indicator,code,year,value
Nigeria,NGA,"Population ages 40-44, female",SP.POP.4044.FE,2024,5475974
Nigeria,NGA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,2010,4.16656147802487
Nigeria,NGA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,2011,4.18363967095619
Nigeria,NGA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,2012,4.21186596210914
Nigeria,NGA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,2013,4.2493037225485
Nigeria,NGA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,2014,4.29743788507868
Nigeria,NGA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,2015,4.35712350761531
Nigeria,NGA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,2016,4.42263405537955
Nigeria,NGA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,2017,4.49129553072902
Nigeria,NGA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,2018,4.56359032921372
Nigeria,NGA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,2019,4.62976567565747
Nigeria,NGA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,2020,4.68147504380524
Nigeria,NGA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,2021,4.71920238943851
Nigeria,NGA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,2022,4.74533317569448
Nigeria,NGA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,2023,4.76198248157751
Nigeria,NGA,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,2024,4.76148022810729
Nigeria,NGA,"Population ages 40-44, male",SP.POP.4044.MA,2010,3471819
Nigeria,NGA,"Population ages 40-44, male",SP.POP.4044.MA,2011,3592130
Nigeria,NGA,"Population ages 40-44, male",SP.POP.4044.MA,2012,3721534
Nigeria,NGA,"Population ages 40-44, male",SP.POP.4044.MA,2013,3859088
Nigeria,NGA,"Population ages 40-44, male",SP.POP.4044.MA,2014,4008099
Nigeria,NGA,"Population ages 40-44, male",SP.POP.4044.MA,2015,4170649
Nigeria,NGA,"Population ages 40-44, male",SP.POP.4044.MA,2016,4345109
Nigeria,NGA,"Population ages 40-44, male",SP.POP.4044.MA,2017,4528944
Nigeria,NGA,"Population ages 40-44, male",SP.POP.4044.MA,2018,4716522
Nigeria,NGA,"Population ages 40-44, male",SP.POP.4044.MA,2019,4896584
Nigeria,NGA,"Population ages 40-44, male",SP.POP.4044.MA,2020,5061985
Nigeria,NGA,"Population ages 40-44, male",SP.POP.4044.MA,2021,5213520
Nigeria,NGA,"Population ages 40-44, male",SP.POP.4044.MA,2022,5355242
Nigeria,NGA,"Population ages 40-44, male",SP.POP.4044.MA,2023,5490497
Nigeria,NGA,"Population ages 40-44, male",SP.POP.4044.MA,2024,5608713
Nigeria,NGA,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2010,4.13830431018341
Nigeria,NGA,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2011,4.16187193483273
Nigeria,NGA,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2012,4.1923215428864
Nigeria,NGA,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2013,4.22946523089515
Nigeria,NGA,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2014,4.27692350884031
Nigeria,NGA,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2015,4.33750717676745
Nigeria,NGA,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2016,4.4070367464669
Nigeria,NGA,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2017,4.48150868703803
Nigeria,NGA,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2018,4.55885057561811
Nigeria,NGA,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2019,4.62859703514514
Nigeria,NGA,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2020,4.68274073069471
Nigeria,NGA,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2021,4.72162064474434
Nigeria,NGA,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2022,4.74819927709346
Nigeria,NGA,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2023,4.76576965004154
Nigeria,NGA,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,2024,4.76632385974239
Nigeria,NGA,"Population ages 45-49, female",SP.POP.4549.FE,2010,2860013
Nigeria,NGA,"Population ages 45-49, female",SP.POP.4549.FE,2011,2933712
Nigeria,NGA,"Population ages 45-49, female",SP.POP.4549.FE,2012,3010531
Nigeria,NGA,"Population ages 45-49, female",SP.POP.4549.FE,2013,3091894
Nigeria,NGA,"Population ages 45-49, female",SP.POP.4549.FE,2014,3178826
Nigeria,NGA,"Population ages 45-49, female",SP.POP.4549.FE,2015,3271392
Nigeria,NGA,"Population ages 45-49, female",SP.POP.4549.FE,2016,3375125
Nigeria,NGA,"Population ages 45-49, female",SP.POP.4549.FE,2017,3491995
Nigeria,NGA,"Population ages 45-49, female",SP.POP.4549.FE,2018,3617691
Nigeria,NGA,"Population ages 45-49, female",SP.POP.4549.FE,2019,3754177
Nigeria,NGA,"Population ages 45-49, female",SP.POP.4549.FE,2020,3904106
Nigeria,NGA,"Population ages 45-49, female",SP.POP.4549.FE,2021,4059925
Nigeria,NGA,"Population ages 45-49, female",SP.POP.4549.FE,2022,4220482
Nigeria,NGA,"Population ages 45-49, female",SP.POP.4549.FE,2023,4388858
Nigeria,NGA,"Population ages 45-49, female",SP.POP.4549.FE,2024,4548940
Nigeria,NGA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2010,3.45628587443774
Nigeria,NGA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2011,3.44862004451273
Nigeria,NGA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2012,3.44334650167719
Nigeria,NGA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2013,3.44283882840435
Nigeria,NGA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2014,3.44840957376241
Nigeria,NGA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2015,3.46110431683784
Nigeria,NGA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2016,3.48493833974978
Nigeria,NGA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2017,3.52029375425817
Nigeria,NGA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2018,3.56492395899901
Nigeria,NGA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2019,3.62037370794482
Nigeria,NGA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2020,3.68668692221122
Nigeria,NGA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2021,3.75532079770065
Nigeria,NGA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2022,3.82407097920018
Nigeria,NGA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2023,3.89511297315783
Nigeria,NGA,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,2024,3.95540414355263
Nigeria,NGA,"Population ages 45-49, male",SP.POP.4549.MA,2010,2809043
Nigeria,NGA,"Population ages 45-49, male",SP.POP.4549.MA,2011,2894756
Nigeria,NGA,"Population ages 45-49, male",SP.POP.4549.MA,2012,2985227
Nigeria,NGA,"Population ages 45-49, male",SP.POP.4549.MA,2013,3080793
Nigeria,NGA,"Population ages 45-49, male",SP.POP.4549.MA,2014,3181163
Nigeria,NGA,"Population ages 45-49, male",SP.POP.4549.MA,2015,3285120
Nigeria,NGA,"Population ages 45-49, male",SP.POP.4549.MA,2016,3397412
Nigeria,NGA,"Population ages 45-49, male",SP.POP.4549.MA,2017,3519992
Nigeria,NGA,"Population ages 45-49, male",SP.POP.4549.MA,2018,3649272
Nigeria,NGA,"Population ages 45-49, male",SP.POP.4549.MA,2019,3789307
Nigeria,NGA,"Population ages 45-49, male",SP.POP.4549.MA,2020,3944847
Nigeria,NGA,"Population ages 45-49, male",SP.POP.4549.MA,2021,4109352
Nigeria,NGA,"Population ages 45-49, male",SP.POP.4549.MA,2022,4280606
Nigeria,NGA,"Population ages 45-49, male",SP.POP.4549.MA,2023,4459762
Nigeria,NGA,"Population ages 45-49, male",SP.POP.4549.MA,2024,4630435
Nigeria,NGA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2010,3.34829516008483
Nigeria,NGA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2011,3.35388799226439
Nigeria,NGA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2012,3.36286847475943
Nigeria,NGA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2013,3.37647311413608
Nigeria,NGA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2014,3.39452464127083
Nigeria,NGA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2015,3.41655028678288
Nigeria,NGA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2016,3.4458334026617
Nigeria,NGA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2017,3.48312376694214
Nigeria,NGA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2018,3.5272782024553
Nigeria,NGA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2019,3.58192097519724
Nigeria,NGA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2020,3.64929914804339
Nigeria,NGA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2021,3.72163178422944
Nigeria,NGA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2022,3.79537813922001
Nigeria,NGA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2023,3.87108824319703
Nigeria,NGA,"Population ages 45-49, male (% of male population)",SP.POP.4549.MA.5Y,2024,3.93497631657855
Nigeria,NGA,"Population ages 50-54, female",SP.POP.5054.FE,2010,2374583
Nigeria,NGA,"Population ages 50-54, female",SP.POP.5054.FE,2011,2433849
Nigeria,NGA,"Population ages 50-54, female",SP.POP.5054.FE,2012,2494937
Nigeria,NGA,"Population ages 50-54, female",SP.POP.5054.FE,2013,2557892
Nigeria,NGA,"Population ages 50-54, female",SP.POP.5054.FE,2014,2622585
Nigeria,NGA,"Population ages 50-54, female",SP.POP.5054.FE,2015,2688256
Nigeria,NGA,"Population ages 50-54, female",SP.POP.5054.FE,2016,2756378
Nigeria,NGA,"Population ages 50-54, female",SP.POP.5054.FE,2017,2828477
Nigeria,NGA,"Population ages 50-54, female",SP.POP.5054.FE,2018,2904342
Nigeria,NGA,"Population ages 50-54, female",SP.POP.5054.FE,2019,2985351
Nigeria,NGA,"Population ages 50-54, female",SP.POP.5054.FE,2020,3072882
Nigeria,NGA,"Population ages 50-54, female",SP.POP.5054.FE,2021,3169264
Nigeria,NGA,"Population ages 50-54, female",SP.POP.5054.FE,2022,3277414
Nigeria,NGA,"Population ages 50-54, female",SP.POP.5054.FE,2023,3397045
Nigeria,NGA,"Population ages 50-54, female",SP.POP.5054.FE,2024,3525540
Nigeria,NGA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2010,2.86965108505553
Nigeria,NGA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2011,2.86102400191882
Nigeria,NGA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2012,2.85362758680386
Nigeria,NGA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2013,2.84822605237996
Nigeria,NGA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2014,2.84499653211924
Nigeria,NGA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2015,2.84415096564798
Nigeria,NGA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2016,2.84605964271056
Nigeria,NGA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2017,2.85139908357899
Nigeria,NGA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2018,2.86197984637139
Nigeria,NGA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2019,2.87895005471868
Nigeria,NGA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2020,2.90175376267059
Nigeria,NGA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2021,2.93148336500927
Nigeria,NGA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2022,2.96958149543468
Nigeria,NGA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2023,3.01487859709768
Nigeria,NGA,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,2024,3.06553482602389
Nigeria,NGA,"Population ages 50-54, male",SP.POP.5054.MA,2010,2269877
Nigeria,NGA,"Population ages 50-54, male",SP.POP.5054.MA,2011,2334778
Nigeria,NGA,"Population ages 50-54, male",SP.POP.5054.MA,2012,2402095
Nigeria,NGA,"Population ages 50-54, male",SP.POP.5054.MA,2013,2471866
Nigeria,NGA,"Population ages 50-54, male",SP.POP.5054.MA,2014,2544139
Nigeria,NGA,"Population ages 50-54, male",SP.POP.5054.MA,2015,2618723
Nigeria,NGA,"Population ages 50-54, male",SP.POP.5054.MA,2016,2697740
Nigeria,NGA,"Population ages 50-54, male",SP.POP.5054.MA,2017,2782315
Nigeria,NGA,"Population ages 50-54, male",SP.POP.5054.MA,2018,2870987
Nigeria,NGA,"Population ages 50-54, male",SP.POP.5054.MA,2019,2964150
Nigeria,NGA,"Population ages 50-54, male",SP.POP.5054.MA,2020,3061715
Nigeria,NGA,"Population ages 50-54, male",SP.POP.5054.MA,2021,3165151
Nigeria,NGA,"Population ages 50-54, male",SP.POP.5054.MA,2022,3277682
Nigeria,NGA,"Population ages 50-54, male",SP.POP.5054.MA,2023,3399899
Nigeria,NGA,"Population ages 50-54, male",SP.POP.5054.MA,2024,3531762
Nigeria,NGA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2010,2.70562483341846
Nigeria,NGA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2011,2.70509278654417
Nigeria,NGA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2012,2.70596816269822
Nigeria,NGA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2013,2.70910359849251
Nigeria,NGA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2014,2.71477523356022
Nigeria,NGA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2015,2.72349182218884
Nigeria,NGA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2016,2.73618947555332
Nigeria,NGA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2017,2.7531735527258
Nigeria,NGA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2018,2.77501135901577
Nigeria,NGA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2019,2.80192374692006
Nigeria,NGA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2020,2.83233091585101
Nigeria,NGA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2021,2.86651645569116
Nigeria,NGA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2022,2.9061405348016
Nigeria,NGA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2023,2.95112363551179
Nigeria,NGA,"Population ages 50-54, male (% of male population)",SP.POP.5054.MA.5Y,2024,3.00131582849213
Nigeria,NGA,"Population ages 55-59, female",SP.POP.5559.FE,2010,1925109
Nigeria,NGA,"Population ages 55-59, female",SP.POP.5559.FE,2011,1976117
Nigeria,NGA,"Population ages 55-59, female",SP.POP.5559.FE,2012,2028761
Nigeria,NGA,"Population ages 55-59, female",SP.POP.5559.FE,2013,2082271
Nigeria,NGA,"Population ages 55-59, female",SP.POP.5559.FE,2014,2135494
Nigeria,NGA,"Population ages 55-59, female",SP.POP.5559.FE,2015,2188371
Nigeria,NGA,"Population ages 55-59, female",SP.POP.5559.FE,2016,2242235
Nigeria,NGA,"Population ages 55-59, female",SP.POP.5559.FE,2017,2298551
Nigeria,NGA,"Population ages 55-59, female",SP.POP.5559.FE,2018,2356343
Nigeria,NGA,"Population ages 55-59, female",SP.POP.5559.FE,2019,2415779
Nigeria,NGA,"Population ages 55-59, female",SP.POP.5559.FE,2020,2476478
Nigeria,NGA,"Population ages 55-59, female",SP.POP.5559.FE,2021,2538182
Nigeria,NGA,"Population ages 55-59, female",SP.POP.5559.FE,2022,2603927
Nigeria,NGA,"Population ages 55-59, female",SP.POP.5559.FE,2023,2675633
Nigeria,NGA,"Population ages 55-59, female",SP.POP.5559.FE,2024,2751296
Nigeria,NGA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2010,2.32646741236944
Nigeria,NGA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2011,2.32295295931991
Nigeria,NGA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2012,2.32043021383573
Nigeria,NGA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2013,2.31861914068526
Nigeria,NGA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2014,2.31659674178838
Nigeria,NGA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2015,2.31527697823758
Nigeria,NGA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2016,2.31518888213719
Nigeria,NGA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2017,2.31717854342092
Nigeria,NGA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2018,2.32197394354427
Nigeria,NGA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2019,2.32967778978062
Nigeria,NGA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2020,2.33856301198336
Nigeria,NGA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2021,2.34774997735782
Nigeria,NGA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2022,2.35935159545666
Nigeria,NGA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2023,2.37462475709005
Nigeria,NGA,"Population ages 55-59, female (% of female population)",SP.POP.5559.FE.5Y,2024,2.39231258323554
Nigeria,NGA,"Population ages 55-59, male",SP.POP.5559.MA,2010,1787857
Nigeria,NGA,"Population ages 55-59, male",SP.POP.5559.MA,2011,1842032
Nigeria,NGA,"Population ages 55-59, male",SP.POP.5559.MA,2012,1898226
Nigeria,NGA,"Population ages 55-59, male",SP.POP.5559.MA,2013,1955546
Nigeria,NGA,"Population ages 55-59, male",SP.POP.5559.MA,2014,2012768
Nigeria,NGA,"Population ages 55-59, male",SP.POP.5559.MA,2015,2069900
Nigeria,NGA,"Population ages 55-59, male",SP.POP.5559.MA,2016,2128593
Nigeria,NGA,"Population ages 55-59, male",SP.POP.5559.MA,2017,2190288
Nigeria,NGA,"Population ages 55-59, male",SP.POP.5559.MA,2018,2253824
Nigeria,NGA,"Population ages 55-59, male",SP.POP.5559.MA,2019,2319732
Nigeria,NGA,"Population ages 55-59, male",SP.POP.5559.MA,2020,2387549
Nigeria,NGA,"Population ages 55-59, male",SP.POP.5559.MA,2021,2458124
Nigeria,NGA,"Population ages 55-59, male",SP.POP.5559.MA,2022,2534555
Nigeria,NGA,"Population ages 55-59, male",SP.POP.5559.MA,2023,2617176
Nigeria,NGA,"Population ages 55-59, male",SP.POP.5559.MA,2024,2703817
Nigeria,NGA,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2010,2.1310720199099
Nigeria,NGA,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2011,2.13419313970481
Nigeria,NGA,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2012,2.13835847074542
Nigeria,NGA,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2013,2.14323071387558
Nigeria,NGA,"Population ages 55-59, male (% of male population)",SP.POP.5559.MA.5Y,2014,2.14776447352716
